track_id,track_name,artist_name,album_name
3FEQjE54EqZqnoLwWGKg8E,Wentworth (You Don't Know Me),Richard Pleasance,"Wentworth (Original Score), Vol.V1"
7xoUc6faLbCqZO6fQEYprd,One Last Time,Ariana Grande,My Everything (Deluxe)
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,Lover
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,Lover
7xoUc6faLbCqZO6fQEYprd,One Last Time,Ariana Grande,My Everything (Deluxe)
1nHKI4L5pWrN5CUvW07nHP,Let Her Go (feat. Ed Sheeran) - Anniversary Edition,Passenger,All The Little Lights (Anniversary Edition)
7eT64Q8X2RsgMm4lqtWK4n,Now And Then,The Beatles,The Beatles 1967 – 1970 (2023 Edition)
25FTMokYEbEWHEdss5JLZS,Teenage Dirtbag,Wheatus,Wheatus
4W4fNrZYkobj539TOWsLO2,Die For You (with Ariana Grande) - Remix,The Weeknd,Starboy (Deluxe)
0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,Bruno Mars,Unorthodox Jukebox
3nsfB1vus2qaloUdcBZvDu,All Too Well (Taylor's Version),Taylor Swift,Red (Taylor's Version)
4vziJcnB2Qyi9o4nIRUeN7,Now And Then,The Beatles,Now And Then
1nHKI4L5pWrN5CUvW07nHP,Let Her Go (feat. Ed Sheeran) - Anniversary Edition,Passenger,All The Little Lights (Anniversary Edition)
3UBItNVbFQiVC5hBQlBvnr,Your Woman,White Town,Women in Technology
5enxwA8aAbwZbf5qCHORXi,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version)
0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,Bruno Mars,Unorthodox Jukebox
2lz3zjQ5QCVXiyOzIk02vW,Die For You,VALORANT,Die For You
3V0Xril0sOXIRsAcc3VNNy,Teenage Dirtbag (feat. Andrew Livingston & The Rhythm Method) - String Quartet Version,Wheatus,Just A Dirtbag Christmas EP
3UBItNVbFQiVC5hBQlBvnr,Your Woman,White Town,Women in Technology
3Ty7OTBNSigGEpeW2PqcsC,Glory Box,Portishead,Dummy
3Ty7OTBNSigGEpeW2PqcsC,Glory Box,Portishead,Dummy
2KukL7UlQ8TdvpaA7bY3ZJ,BREAK MY SOUL,Beyoncé,BREAK MY SOUL
5pyoxDZ1PX0KxBxiRVxA4U,BREAK MY SOUL,Beyoncé,RENAISSANCE
2oTDLjB2CcVxUlwulHEuQf,Raincoat of Love,Jeanine Tesori,Fun Home (A New Broadway Musical)
2oTDLjB2CcVxUlwulHEuQf,Raincoat of Love,Jeanine Tesori,Fun Home (A New Broadway Musical)
4nVyHATevhl5RC6Qmoko5H,I Like It,Enrique Iglesias,Euphoria (Standard US/Latin version)
4nVyHATevhl5RC6Qmoko5H,I Like It,Enrique Iglesias,Euphoria (Standard US/Latin version)
7tOcPDj3vyopZ404pY6UuP,Shooting Stars,Bag Raiders,Shooting Stars
7tOcPDj3vyopZ404pY6UuP,Shooting Stars,Bag Raiders,Shooting Stars
2Lhdl74nwwVGOE2Gv35QuK,Cupid's Chokehold / Breakfast in America,Gym Class Heroes,The Papercut Chronicles
2Lhdl74nwwVGOE2Gv35QuK,Cupid's Chokehold / Breakfast in America,Gym Class Heroes,The Papercut Chronicles
2RiBogNRfulkNf7fVbPOrJ,Saturday Sun,Vance Joy,Nation of Two
2RiBogNRfulkNf7fVbPOrJ,Saturday Sun,Vance Joy,Nation of Two
3AA8xNhDC0MpqwkGX3EP5V,If I Ever Feel Better,Phoenix,United
3AA8xNhDC0MpqwkGX3EP5V,If I Ever Feel Better,Phoenix,United
0L87MffumRNWrY2SNUFcvs,Cocoon,Milky Chance,Blossom (Deluxe)
2Uf9WTBWMA8S9Lh3k3Rui6,Ooh La,The Kooks,Inside In / Inside Out
5YqEzk3C5c3UZ1D5fJUlXA,Sunroof,Nicky Youre,Good Times Go
6acDlNeA06MCVCzsTVGr9V,Cocoon,Milky Chance,Blossom (Deluxe)
1zLEXRNVucrDxxI1qmGO9Z,Sunroof,courtship.,Denial in Paradise
6xqCTPxYnRf8X0p6N5Vw2T,Ooh La,The Kooks,Inside In / Inside Out
2PeKCn8NSGQXAHONaCh3wB,Dangerous,Big Data,2.0
6EtKP3jSSSVZCcPfm3COXS,Dangerous,Big Data,Earth To Echo (Music From The Motion Picture)
5rjP15JGMxW6zdPD7nIfbI,Spirits,The Strumbellas,Hope
1VyiUi0mRnSKgtHa5dBoUd,Spirits,The Strumbellas,Hope
2DFi8rwHcVkTTgu7PULhtI,My Type,Saint Motel,My Type
2Iq6HhIquO7JKr0KfTNLzU,My Type,Saint Motel,My Type EP
7fmJGzyvOcbh6UANsH8Cp6,Lisztomania,Phoenix,Wolfgang Amadeus Phoenix
7fmJGzyvOcbh6UANsH8Cp6,Lisztomania,Phoenix,Wolfgang Amadeus Phoenix
1qwno7xb5mJe71xtMS6jl2,High Enough,K.Flay,Every Where Is Some Where
0eZmBWVC1HYayrP2fqQ7nu,Colorado,Milky Chance,Colorado
2UAWVtEwFLJqdJsT8FCzKX,Flashed Junk Mind,Milky Chance,Sadnecessary (Bonus Track Version)
5m5THqRa6jHwKYLMWp2DEW,Loving You,Cannons,Loving You
29Lr5wv6Oiv5Ihc89BIvCT,Good To Sea,Pinback,Autumn of the Seraphs
3wFFW1B6WAmAFGOwdEOOZR,Drop The Game,Flume,Lockjaw
0fdaCKYxdhL0SAlNM2yZq2,Sun,Two Door Cinema Club,Beacon
5J711ZyKJHGxONTM1VBbUN,Stormy Weather,The Kooks,Konk
086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,Arctic Monkeys,AM
3nzL5CIQiCEt6jRt1AlQ9d,Whatever It Takes,Lifehouse,Who We Are
0ZfByLXCeKchuj7zi1CJ0S,Stolen Dance,Milky Chance,Sadnecessary (Bonus Track Version)
3nzL5CIQiCEt6jRt1AlQ9d,Whatever It Takes,Lifehouse,Who We Are
086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,Arctic Monkeys,AM
5J711ZyKJHGxONTM1VBbUN,Stormy Weather,The Kooks,Konk
0eZmBWVC1HYayrP2fqQ7nu,Colorado,Milky Chance,Colorado
2UAWVtEwFLJqdJsT8FCzKX,Flashed Junk Mind,Milky Chance,Sadnecessary (Bonus Track Version)
1qwno7xb5mJe71xtMS6jl2,High Enough,K.Flay,Every Where Is Some Where
2UAWVtEwFLJqdJsT8FCzKX,Flashed Junk Mind,Milky Chance,Sadnecessary (Bonus Track Version)
1cxttvflVlYD4QA34tR5Yj,High Enough - RAC Remix,K.Flay,High Enough (RAC Remix)
0eZmBWVC1HYayrP2fqQ7nu,Colorado,Milky Chance,Colorado
2SGBEDwsOAOAHrrdAd304i,She Moves In Her Own Way,The Kooks,Inside In / Inside Out
086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,Arctic Monkeys,AM
3nzL5CIQiCEt6jRt1AlQ9d,Whatever It Takes,Lifehouse,Who We Are
1Ug5wxoHthwxctyWTUMGta,1901,Phoenix,Wolfgang Amadeus Phoenix
1Ug5wxoHthwxctyWTUMGta,1901,Phoenix,Wolfgang Amadeus Phoenix
6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impala,Currents
6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impala,Currents
1zOdDIwMUgS2XiguKuuCiV,FUBAR End Credits Theme,Tony Morales,FUBAR (Soundtrack From The Netflix Series)
1zOdDIwMUgS2XiguKuuCiV,FUBAR End Credits Theme,Tony Morales,FUBAR (Soundtrack From The Netflix Series)
53i9bURK4FJ2phFiSZBtPH,In Love With You,Tony Morales,FUBAR (Soundtrack From The Netflix Series)
5lRtoB4Gg2gpT1EjAWOui7,Girls Chase Boys,Ingrid Michaelson,Lights Out
4u8Gkqyg87iGSW3hQbbnQZ,Burn the House Down,AJR,The Click (Deluxe Edition)
4V1rvEOILZVn2rRyAEJaSr,Trampoline,SHAED,Melt (Deluxe)
5XMjXjwCkJVmk0AHm7z8IV,Jerk It Out,Caesars,Love For The Streets
0lsRatBUs9HNIZAmoGABzk,Trampoline,SHAED,MELT
2QKLrgXNQtK2c8QbLRO3XC,Burn The House Down,AJR,The Click (Deluxe Edition)
3tInTDUq8wdIMw5ftohmqJ,Girls Chase Boys,Ingrid Michaelson,Lights Out
5XMjXjwCkJVmk0AHm7z8IV,Jerk It Out,Caesars,Love For The Streets
7tOcPDj3vyopZ404pY6UuP,Shooting Stars,Bag Raiders,Shooting Stars
0UeYCHOETPfai02uskjJ3x,Shooting Stars,Bag Raiders,Bag Raiders (Deluxe)
5Apvsk0suoivI1H8CmBglv,Almost (Sweet Music),Hozier,"Wasteland, Baby!"
7jO2B8Xgfu7D9vj60XiG7Y,Pools,Glass Animals,ZABA
6RKGBcDtgzXx21zUjpeu6F,Cold Cold Man,Saint Motel,My Type EP
6kcHg7XL6SKyPNd78daRBL,Sweet Talk,Saint Motel,saintmotelevision
4g3Ax56IslQkI6XVfYKVc5,The Less I Know The Better,Tame Impala,Currents
2Iq6HhIquO7JKr0KfTNLzU,My Type,Saint Motel,My Type EP
6RKGBcDtgzXx21zUjpeu6F,Cold Cold Man,Saint Motel,My Type EP
7jO2B8Xgfu7D9vj60XiG7Y,Pools,Glass Animals,ZABA
5Apvsk0suoivI1H8CmBglv,Almost (Sweet Music),Hozier,"Wasteland, Baby!"
6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impala,Currents
5xoUgPXbMNUmoHU0Enwtwq,She Moves In Her Own Way,The Kooks,Inside In / Inside Out
2SGBEDwsOAOAHrrdAd304i,She Moves In Her Own Way,The Kooks,Inside In / Inside Out
1f2V8U1BiWaC9aJWmpOARe,By the Way,Red Hot Chili Peppers,By the Way (Deluxe Edition)
5pAGl4nTCwcXdce769jJuI,By the Way,Red Hot Chili Peppers,Greatest Hits
1iFIZUVDBCCkWe705FLXto,Dosed,Red Hot Chili Peppers,By the Way (Deluxe Edition)
1iFIZUVDBCCkWe705FLXto,Dosed,Red Hot Chili Peppers,By the Way (Deluxe Edition)
0itNMuBHye9fu392b4e9oa,Tell Me Baby,Red Hot Chili Peppers,Stadium Arcadium
1Se0r96r0gnqg67kJPmESc,Parallel Universe,Red Hot Chili Peppers,Californication (Deluxe Edition)
3a94TbZOxhkI9xuNwYL53b,Black Summer,Red Hot Chili Peppers,Black Summer
0itNMuBHye9fu392b4e9oa,Tell Me Baby,Red Hot Chili Peppers,Stadium Arcadium
1Se0r96r0gnqg67kJPmESc,Parallel Universe,Red Hot Chili Peppers,Californication (Deluxe Edition)
3a94TbZOxhkI9xuNwYL53b,Black Summer,Red Hot Chili Peppers,Black Summer
